9.491423320904438299e+00,9.189454361739780808e+00,8.900979932750500367e+00,8.970760300639559759e+00,8.730406038771613808e+00,8.749615574906641768e+00,8.606144700535130809e+00,9.004323248598295137e+00,9.006824754147087830e+00,8.784252267220349353e+00,8.988272375928984204e+00,9.181628433564904768e+00,8.883299879611060490e+00,9.365569572343725113e+00,8.812131000787410073e+00,9.017168760937956051e+00,9.218709632617779093e+00,9.293363611862465845e+00,9.489160477739051913e+00,9.189368036534467876e+00
2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01,2.037683974781943164e+01
9.279093301217026024e+00,8.626342854439030816e+00,7.497089754216410107e+00,7.908760298840182834e+00,7.491444878001990659e+00,7.471913432115881548e+00,7.126331167570897129e+00,7.341476588212309196e+00,7.213614314107615222e+00,7.048816429245426285e+00,7.639973155991280684e+00,7.675236115804081827e+00,7.563432297420841444e+00,8.331329923766064738e+00,7.734123885892567607e+00,7.830958957705281165e+00,7.677670972029901009e+00,8.098261703950656809e+00,8.252832113748249654e+00,8.100040611700688231e+00
1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01
1.458495107600930574e+01,1.287679577161585875e+01,1.038901957989023650e+01,1.083516696247059841e+01,1.055309169067592912e+01,1.016460275987625472e+01,9.766721531530130562e+00,9.710400892297172959e+00,9.154169024956871681e+00,9.081815540370424600e+00,9.465907576773133769e+00,9.685202073463775818e+00,1.027761385306853015e+01,1.076424519664011648e+01,1.082550846589241189e+01,1.055829545643680234e+01,9.781490910553191753e+00,1.009034665113904516e+01,1.036249236481030422e+01,1.025887384724297569e+01
2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01
4.840117605433485792e+00,8.320989136783248696e+00,7.373058003703072849e+00,8.902538276445454812e+00,7.736944626792705115e+00,7.164168873210203792e+00,7.580835717716389865e+00,6.624177940185527191e+00,6.327838395784676884e+00,7.202513090422080211e+00,7.848822978486011515e+00,6.923712007455434581e+00,6.631009555923542464e+00,8.261766613208175514e+00,7.212051296129424749e+00,6.703422131811000106e+00,6.148927856530256975e+00,7.594910832840584547e+00,7.361278968439369130e+00,7.685909692595983778e+00
1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01
4.147340649494801745e+00,7.627295759694929345e+00,6.526043231460430860e+00,8.040793431321791473e+00,6.887417618919906559e+00,6.240069686017675643e+00,6.642973858355759376e+00,5.712211313448285921e+00,5.511907474294116760e+00,6.207774945058265992e+00,7.333002652813494393e+00,5.928336824795006343e+00,5.779672186385417021e+00,7.445161677991769977e+00,6.232968108724382006e+00,5.544343905084795132e+00,5.320780023521528790e+00,6.509134224675983127e+00,6.606768668740338413e+00,6.769277075902311758e+00
1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01
