1.298105742001110841e+01,1.359101899688795001e+01,1.421792589263808892e+01,1.414177254974797471e+01,1.371992290912756118e+01,1.573035388493532771e+01,1.683304321835347750e+01,1.870817550705535126e+01,1.980440502730112939e+01,1.753747362773955487e+01,1.923718953773015272e+01,2.037818301006877775e+01,2.009722700296038411e+01,1.938543542705517808e+01,1.995800142392888432e+01
2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01
1.906320872011246337e+01,2.083727697998238781e+01,2.177757460461775452e+01,2.238670641117517235e+01,2.181964367845105102e+01,2.424254218383827819e+01,2.595184222671765184e+01,2.699585982537673345e+01,2.900650725621469661e+01,2.813884861470903331e+01,2.979180192535217486e+01,3.246125601872389410e+01,3.317102122367951011e+01,3.363880156408585265e+01,3.457379548136999858e+01
2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01,2.935196783949637833e+01
8.333057346945150812e+01,8.396635988594806577e+01,8.173945285014524131e+01,8.261828813584502029e+01,7.674230731037432918e+01,7.438614203739479080e+01,7.506636156252911007e+01,7.438459891440223259e+01,7.540841998503425714e+01,6.697399461678165267e+01,6.578854281098918477e+01,6.607400471653201635e+01,6.796342635550183786e+01,6.736697841643731977e+01,6.864210331610335913e+01
8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01
6.958178714097824624e+00,1.021721031606967678e+01,1.143941795527639727e+01,1.236206589521526134e+01,1.192843096434046757e+01,1.471928681129957006e+01,1.738588748624292180e+01,2.003815992982941196e+01,2.202993482718311924e+01,1.885195793427147493e+01,2.230633920233958278e+01,2.467936071331737935e+01,2.495565097298151613e+01,2.467390554199556263e+01,2.612889885088712916e+01
1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01
7.027555575250582720e+00,1.025723195327310044e+01,1.156238451933041311e+01,1.230989846961963252e+01,1.185411775968381498e+01,1.473130910108826974e+01,1.735011953106364757e+01,1.982866216237919588e+01,2.185264355249816148e+01,1.902201511363762876e+01,2.225719355038795655e+01,2.443892611935172710e+01,2.469507160576381466e+01,2.440020059400135466e+01,2.574344752423999338e+01
1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01
