1.045697170823352984e+01,1.002117959744639464e+01,1.001622725980920592e+01,9.733905367918586293e+00,9.753660343304048297e+00,9.623961411944181421e+00,9.728123973090690768e+00,9.388225701861827588e+00,9.785302620904227311e+00,9.587968701001264193e+00,9.586631479336436001e+00,9.669175581904564609e+00,9.528197697115567522e+00,9.487587895673595284e+00,9.465917497361907351e+00,9.306299958548223117e+00,9.402961230405862736e+00,9.488239936782290940e+00,9.509447895152703722e+00,9.471117740531443729e+00,9.741685913124907614e+00,9.433375398625361896e+00,9.357196542415669782e+00,9.590564580539608031e+00,9.589226321461641334e+00
2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01,2.092403873556558125e+01
9.574259956595884802e+00,9.334944472445732444e+00,8.953642790449904965e+00,8.396604676975552906e+00,8.292429723287268573e+00,8.162073695724107125e+00,8.010733702690435720e+00,7.802725785575232109e+00,8.112145246489701478e+00,7.894880284051994046e+00,8.145180894293609697e+00,8.045506833728351737e+00,8.053410784877026884e+00,7.798407168115664589e+00,7.620226443160350804e+00,7.539105589125766116e+00,7.523040716385076543e+00,7.544852181850228767e+00,7.777599449302496915e+00,7.974806245864209053e+00,7.907809156054524280e+00,7.517981933149325613e+00,7.167852143006498089e+00,7.527808942894248290e+00,7.702780105751018347e+00
1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01
1.499374517319131961e+01,1.382075837196542523e+01,1.302728547208158183e+01,1.223721978492289608e+01,1.184205801488899823e+01,1.182195458187763393e+01,1.114760705691990239e+01,1.153644142510110093e+01,1.106767928104316212e+01,1.059903551873315486e+01,1.183948669162074907e+01,1.129032636585338878e+01,1.156497015707435772e+01,1.094592472026442920e+01,1.075141597475671418e+01,9.990385581523682390e+00,1.041320040389153512e+01,1.020849972165202502e+01,1.080775588468311632e+01,1.168930373988509430e+01,1.054875110783424930e+01,9.762199607136546220e+00,9.887188582075415511e+00,9.353694073444899004e+00,1.042441863051715956e+01
2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01,2.080574889362252833e+01
