5.616305902547686912e+01,5.645436051934697730e+01,5.578018574822055342e+01,5.648848666422644271e+01,5.624564881044885567e+01,5.631634304363694810e+01,5.617854509426523890e+01,5.625450348971566683e+01,5.612201773297835672e+01,5.644677320408213461e+01,5.643149239002966056e+01,5.657523562244575288e+01,5.691948916576778572e+01,5.674623370299622849e+01,5.673593805324541961e+01
5.660982456880174851e+01,5.676865552240604984e+01,5.602979180264456005e+01,5.666560459588201581e+01,5.611789847729664871e+01,5.649644402569039414e+01,5.616760789768984097e+01,5.659579810542738443e+01,5.643614555299406277e+01,5.693724859500574098e+01,5.662740889956567969e+01,5.710133533619494983e+01,5.677463438634814707e+01,5.750584699839951242e+01,5.755867628979143547e+01
5.537635193320134164e+01,5.554277887366954047e+01,5.565239975179687804e+01,5.539480651736396766e+01,5.556834606830014422e+01,5.517988341187643897e+01,5.544975643576376712e+01,5.540915302069910808e+01,5.574205840493907971e+01,5.520516195677534199e+01,5.525379818725998149e+01,5.581912095757714098e+01,5.593722294420035013e+01,5.619220593894782212e+01,5.546578480532357958e+01
5.542816547098531288e+01,5.558527362825728346e+01,5.547493914302904727e+01,5.559962981879864685e+01,5.427306595186659166e+01,5.532647376790424687e+01,5.512079743263441856e+01,5.496459623392533445e+01,5.459216490950787914e+01,5.559615118111744891e+01,5.497429902095529997e+01,5.487075143604197791e+01,5.497049137579485034e+01,5.449065296630808319e+01,5.393943151615185627e+01
