1.705200413161475748e+00,1.792567005260515822e+00,2.325971761861707510e+00,5.311181718350592718e+00,1.306692947033873686e+01,1.381411980916818472e+01,1.331080847223598518e+01,1.344512517246024608e+01,1.261050856482660620e+01,1.241959755215370187e+01,1.208209871990006334e+01,1.161496863902614862e+01,1.116041935365659477e+01,1.095284781912956262e+01,1.070953348847437425e+01
1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01,1.686620186316588743e+01
2.258673433972260280e+00,2.414092767461350597e+00,3.069490732031656677e+00,6.929359256454736382e+00,1.750539745843960659e+01,1.924873846695594892e+01,2.028691308517049308e+01,2.118644804266872228e+01,2.139344203757719143e+01,2.212372864422370711e+01,2.226146850529006826e+01,2.299294222132330034e+01,2.298820352017509805e+01,2.361886949248295053e+01,2.395021176358473980e+01
1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01,1.765324767333695277e+01
1.621014534276686447e+01,1.620532824169631070e+01,1.608346616914671401e+01,1.751993135140619628e+01,2.490033652445392320e+01,2.682795931894019148e+01,2.779702441421597214e+01,2.870727026193961606e+01,2.842975605152718188e+01,2.879748412395682777e+01,2.930815272211199485e+01,2.950653868854419315e+01,2.931720465997228331e+01,3.019329128901089376e+01,3.005758624763078402e+01
2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01,2.633629822745835369e+01
7.995448833564228153e+01,8.073210722857534449e+01,7.930927220522538335e+01,7.802179662992276121e+01,7.842698354732688415e+01,8.201103128421461008e+01,8.428429941911912238e+01,8.729215164854446130e+01,8.240302520660534924e+01,8.541422713553198776e+01,8.331345181323285942e+01,8.194618997145116168e+01,8.627970334454295198e+01,7.751284139307843191e+01,7.816851707448407183e+01
8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01,8.495259991950136680e+01
1.847002529212496302e+00,2.249464291864856857e+00,2.930724059982434238e+00,6.755492550709174537e+00,1.742614555110426267e+01,1.922108775951265258e+01,2.024089001501508278e+01,2.091901310502536759e+01,2.120278328382071820e+01,2.194181874941277854e+01,2.237050891369636929e+01,2.280528431066206707e+01,2.293629408762876309e+01,2.347665234675421075e+01,2.399047972461141853e+01
1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01,1.742295795250959500e+01
