7.126547426737415591e+00,7.155029193261573717e+00,7.066881879792206611e+00,7.107581547417987977e+00,7.078174791121946363e+00,7.177998014815941019e+00,7.219203793872202013e+00,7.217305511837990295e+00,7.257017581066725675e+00,7.275205908049866999e+00,1.113835492769496405e+01,7.207071656221591738e+00,7.312688795156599753e+00,7.351556434673598872e+00,7.260231457285359902e+00,1.172411575778553683e+01,7.381005543643295752e+00,7.491832859938374334e+00,1.132532807561774923e+01,7.444165139454502977e+00
1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01
4.403661642340238380e+00,4.540900010873246906e+00,4.683522623570100407e+00,4.614898858404841597e+00,4.607514574436807564e+00,4.803426335038098571e+00,4.797711721692211384e+00,4.788244606745129417e+00,4.848458162595034260e+00,4.907266073470438528e+00,9.702134567519506092e+00,4.836654438264559985e+00,4.988607045395490047e+00,5.115913828567688171e+00,5.064091862193908611e+00,1.038693547609215528e+01,5.144981416374567296e+00,5.257178270878163140e+00,9.956982929122917270e+00,5.243089775392861362e+00
1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01
4.424773095281038238e+00,4.435451965870082169e+00,4.696701968249027637e+00,4.620174759513648866e+00,4.601075149911735274e+00,4.899579448975374341e+00,4.822733506857849406e+00,4.858683737257595503e+00,4.948162818676731689e+00,4.995253649875959212e+00,9.676903163457529544e+00,4.939936835105106283e+00,5.071867559784609014e+00,5.209719929267063065e+00,5.190376195300784090e+00,9.993365056944794489e+00,5.213026770669812571e+00,5.311476962724729134e+00,9.862202689142430145e+00,5.343986695508470497e+00
1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01
1.721965632666065948e+00,1.964895813801712299e+00,2.220423837802786959e+00,2.193263981125491924e+00,2.202947496730319088e+00,2.342938133375317200e+00,2.398631066930473121e+00,2.260464990563723742e+00,2.361863391618082009e+00,2.513986939837069556e+00,1.142114256401015204e+01,2.473128950441323859e+00,2.908670679816110827e+00,3.156935689907400366e+00,2.875911299851830361e+00,1.194128797353453209e+01,3.035799181246606970e+00,3.215388651890628502e+00,1.167869176561905498e+01,3.464651287638222943e+00
1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01
1.705919299082615748e+00,1.827399447642928054e+00,2.110028024173281391e+00,2.052650010977794537e+00,1.955092895059922231e+00,2.148375554711376534e+00,2.194203053128983782e+00,2.059613049248345096e+00,2.075020017591281185e+00,2.213753497643451418e+00,9.697198839208285293e+00,2.136276169064373232e+00,2.608453240718200394e+00,2.765378182116895900e+00,2.516532996837788971e+00,9.053207524928104988e+00,2.581342439877434281e+00,2.796150684230456207e+00,8.494869676085986754e+00,2.989311570048403865e+00
1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01,1.738328935392762631e+01
