3.102218922909778343e+01,3.107761004915498404e+01,3.143160583820718301e+01,3.208687122956612114e+01,3.127181408768471726e+01,3.225838865661964405e+01,3.011318127028064850e+01,2.989535755919084536e+01
2.834619269141158782e+01,2.851118924177183800e+01,2.990044982701089893e+01,2.914911479918586679e+01,2.767507173404272791e+01,2.735832360787570394e+01,2.931749485766605190e+01,2.779383331070691199e+01
2.775592457900908983e+01,2.660080584194182052e+01,2.674698693659602355e+01,2.689488992157004787e+01,2.652897611612786477e+01,2.690334550368311284e+01,2.697926209704623091e+01,2.663657813899613558e+01
2.650461222566971742e+01,2.587981750689390381e+01,2.608835853194063858e+01,2.637498191956415639e+01,2.634020145869060769e+01,2.613589182881587902e+01,2.610056906242190422e+01,2.588671828101155370e+01
2.612899149017346900e+01,2.594755523584902335e+01,2.596493188888096171e+01,2.558189804721300931e+01,2.555807639271033693e+01,2.586938022718478436e+01,2.561556739533308757e+01,2.563299575406221464e+01
2.538529202649968752e+01,2.578250794095386667e+01,2.542256956131597434e+01,2.553416452264728775e+01,2.584935938542414746e+01,2.569033167560768760e+01,2.561623558464385653e+01,2.522795484604479554e+01
2.545294791263758682e+01,2.538990381634918947e+01,2.555994710355198407e+01,2.540289854781016388e+01,2.569680264276174597e+01,2.566165965070610966e+01,2.557308383312412658e+01,2.558243875572375714e+01
2.568138882877256179e+01,2.545840620194471171e+01,2.566458597679820031e+01,2.534041876874999133e+01,2.535343520020617092e+01,2.557060084702752789e+01,2.545356572369279746e+01,2.538519292460302523e+01
