7.241532435920474242e+00,7.403897676170536180e+00,1.688533936570742355e+01,1.972977020441839002e+01,2.017305629227608677e+01,2.144423944732247378e+01,2.249257728369872922e+01,2.306795347636487037e+01,2.345610230682387964e+01,2.388418473107726214e+01,2.445008678210561115e+01,2.491066545294680878e+01,2.577387026398844583e+01,2.560102017492518911e+01,2.603002619921761962e+01,2.580005808213318730e+01,2.578832127494941773e+01,2.609958013870874893e+01,2.589017603465318018e+01,2.554622447543712838e+01
1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01,1.949574893992751967e+01
4.099397000603750563e+00,4.447181217713890966e+00,1.607084080718353292e+01,1.925444841448857503e+01,1.962554629508779769e+01,2.091248555111206997e+01,2.197442918725237249e+01,2.262190360552028778e+01,2.314854276823900392e+01,2.339945885816889515e+01,2.407309690864934026e+01,2.445139040370362338e+01,2.526891877447144452e+01,2.519159523761324948e+01,2.560080523760154847e+01,2.541164182647712266e+01,2.541784365923537692e+01,2.561861920344968979e+01,2.556387146350373385e+01,2.521711436684078222e+01
1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01,1.825588181045043967e+01
3.710706856631163841e+00,4.182960039022700194e+00,1.611036078651692094e+01,1.975353577160727170e+01,1.968023746017875553e+01,2.118359773925748257e+01,2.220361959878950131e+01,2.256715548965725304e+01,2.340449057642842590e+01,2.361451770492321600e+01,2.418424783670365485e+01,2.457144610984178712e+01,2.537066530768839456e+01,2.501301190791369677e+01,2.572158968048398009e+01,2.544274882022726914e+01,2.550767387926208229e+01,2.563677632164210252e+01,2.548402653186249012e+01,2.504765244930469592e+01
1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01,1.682392631986094855e+01
2.076428973772432407e+00,2.558751769999881631e+00,1.762060820730179600e+01,1.965128324436262020e+01,2.054467136143392381e+01,2.167553065793090639e+01,2.303596729340086924e+01,2.367426972659739803e+01,2.429884465788916259e+01,2.463779848877779699e+01,2.541843085496535792e+01,2.564787483510966837e+01,2.679341144819450804e+01,2.670469996309523708e+01,2.711806269634185895e+01,2.718996294620561471e+01,2.704842138533454232e+01,2.733110636075724997e+01,2.719850688909292558e+01,2.691915431950713966e+01
1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01
1.507918590879855136e+00,1.465365529001334099e+00,1.372722190146838095e+01,1.408600626591623772e+01,1.328910043132335872e+01,1.262844319748112554e+01,1.237501960398677880e+01,1.221062216453125870e+01,1.139389650440512014e+01,1.085147590875313739e+01,1.064282867915173902e+01,1.029876515650275515e+01,1.078755173773219589e+01,9.877381120170095841e+00,9.874682721018068321e+00,9.628537017847284218e+00,9.309142646234754181e+00,9.715083510363870190e+00,9.429856674789082405e+00,9.392326500971838854e+00
1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01
