1.548802335038410360e+00,1.307654193848104640e+01,8.660561087099805988e+00,6.623881879051048749e+00,4.357635560446542655e+00,3.722373069633675868e+00,2.795621569859580990e+00,3.106191178247022844e+00,2.865608608636426524e+00,2.067675797664840331e+00,1.819995378576859224e+00,5.850425123089127766e+00,3.133253900238399670e+00,3.551540309073066393e+00,4.011351127320507359e+00,3.201216700631381418e+00,5.184772467114496131e+00,1.950739627153498690e+00,2.709121425719165810e+00,3.679395621774106839e+00
5.808008756394039906e+00,4.903703226930392844e+01,3.247710407662427912e+01,2.483955704644143125e+01,1.634113335167453229e+01,1.395889901112628628e+01,1.048358088697342794e+01,1.164821691842633555e+01,1.074603228238660257e+01,7.753784241243153019e+00,6.824982669663222978e+00,2.193909421158423712e+01,1.174970212589399665e+01,1.331827615902400019e+01,1.504256672745190038e+01,1.200456262736767599e+01,1.944289675167935627e+01,7.315273601825619032e+00,1.015920534644687301e+01,1.379773358165290631e+01
1.628198183422711720e+00,1.414503002364003414e+01,1.143422141106012724e+01,1.005320723693178842e+01,8.534254836151225376e+00,7.906935283645253776e+00,7.156266607346922548e+00,7.338201725094545935e+00,7.112175152374478948e+00,6.547551787149282987e+00,6.293525716149921401e+00,9.512942610766403462e+00,7.251031814798934327e+00,7.634928122375601589e+00,7.777550588296288758e+00,7.080032997862564237e+00,8.688671331844302514e+00,6.111211239738806533e+00,6.715418783271431380e+00,7.451623001382730038e+00
1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01,1.706610142779827299e+01
2.441312037731226070e+00,1.864869515055374194e+01,2.187749135974242876e+01,2.345272959671097013e+01,2.432519903833211217e+01,2.395115590369847069e+01,2.372919038936056424e+01,2.373223474980821734e+01,2.355841187952667681e+01,2.357699158380356153e+01,2.340979248310463845e+01,2.341231707362165082e+01,2.299025373652467152e+01,2.285260052742011894e+01,2.271862194976437266e+01,2.216949825894477399e+01,2.218117612856483234e+01,2.181824999835684764e+01,2.168945147908185334e+01,2.182664739199710269e+01
1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01,1.773029530998854852e+01
2.061558062050695028e+00,1.849661013631268247e+01,2.173056713611381952e+01,2.315622951703596044e+01,2.409978128735469483e+01,2.357217040431338972e+01,2.343943330896473043e+01,2.340526400829863718e+01,2.333397187374880133e+01,2.336015108014452935e+01,2.302359749746776529e+01,2.324011756153922548e+01,2.280764548563114857e+01,2.258485767255592691e+01,2.228320155084812981e+01,2.181091433798733803e+01,2.208510942451457026e+01,2.163073356946565795e+01,2.145993486962139585e+01,2.145912865569979999e+01
1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01,1.695194568514959599e+01
7.196687388653137951e+00,2.197701106650951530e+01,2.454080794251599684e+01,2.584150300590688687e+01,2.658957894713633863e+01,2.618048461719958553e+01,2.600169039602877064e+01,2.610194526239102331e+01,2.585701455223339096e+01,2.593601322314698621e+01,2.553944329126064616e+01,2.608166315102264932e+01,2.554555104445472935e+01,2.529084898138657778e+01,2.513032593514839519e+01,2.459071482537584075e+01,2.451560480475192705e+01,2.441555655399829305e+01,2.437084489927258346e+01,2.424959710908257904e+01
1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01,1.942251369150641338e+01
