,tap,max_tap,batch_size,neuron,epochs,learning_rate,activation,N,itr,seed,bit_num,target_dir,step,image_number,ebtb,form,n,equalize,baudrate,PdBm,Ledfa,stepedfa,gamma,D,Alpha,NF,Lmax,ase,params_path,train_samples
288,101,501,100,300,350,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000288.pth,24500
289,101,501,100,300,400,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000289.pth,24500
290,101,501,100,300,450,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000290.pth,24500
291,101,501,100,300,500,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000291.pth,24500
292,151,501,100,300,50,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000292.pth,24500
293,151,501,100,300,100,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000293.pth,24500
294,151,501,100,300,150,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000294.pth,24500
295,151,501,100,300,200,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000295.pth,24500
296,151,501,100,300,250,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000296.pth,24500
297,151,501,100,300,300,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000297.pth,24500
298,151,501,100,300,350,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000298.pth,24500
299,151,501,100,300,400,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000299.pth,24500
300,151,501,100,300,450,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000300.pth,24500
301,151,501,100,300,500,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000301.pth,24500
302,1,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000302.pth,32268
303,1,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000303.pth,32268
304,1,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000304.pth,32268
305,1,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000305.pth,32268
306,1,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000306.pth,32268
307,1,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000307.pth,32268
308,1,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000308.pth,32268
309,1,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000309.pth,32268
310,1,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000310.pth,32268
311,1,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000311.pth,32268
312,51,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000312.pth,32268
313,51,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000313.pth,32268
314,51,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000314.pth,32268
315,51,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000315.pth,32268
316,51,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000316.pth,32268
317,51,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000317.pth,32268
318,51,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000318.pth,32268
319,51,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000319.pth,32268
320,51,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000320.pth,32268
321,51,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000321.pth,32268
322,101,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000322.pth,32268
323,101,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000323.pth,32268
324,101,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000324.pth,32268
325,101,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000325.pth,32268
326,101,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000326.pth,32268
327,101,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000327.pth,32268
328,101,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000328.pth,32268
329,101,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000329.pth,32268
330,101,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000330.pth,32268
331,101,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000331.pth,32268
332,151,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000332.pth,32268
333,151,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000333.pth,32268
334,151,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000334.pth,32268
335,151,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000335.pth,32268
336,151,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000336.pth,32268
337,151,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000337.pth,32268
338,151,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000338.pth,32268
339,151,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000339.pth,32268
340,151,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000340.pth,32268
341,151,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000341.pth,32268
342,201,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000342.pth,32268
343,201,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000343.pth,32268
344,201,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000344.pth,32268
345,201,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000345.pth,32268
346,201,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000346.pth,32268
347,201,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000347.pth,32268
348,201,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000348.pth,32268
349,201,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000349.pth,32268
350,201,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000350.pth,32268
351,201,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000351.pth,32268
352,201,501,100,300,50,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000352.pth,24500
353,201,501,100,300,100,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000353.pth,24500
354,201,501,100,300,150,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000354.pth,24500
355,201,501,100,300,200,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000355.pth,24500
356,201,501,100,300,250,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000356.pth,24500
357,201,501,100,300,300,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000357.pth,24500
358,201,501,100,300,350,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000358.pth,24500
359,201,501,100,300,400,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000359.pth,24500
360,201,501,100,300,450,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000360.pth,24500
361,201,501,100,300,500,0.001,ReLU,,,1234.0,100000.0,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000361.pth,24500
362,201,501,100,300,50,0.001,ReLU,,,,,train_0,10.0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9",True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000362.pth,543213
363,201,501,100,300,100,0.001,ReLU,,,,,train_0,10.0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9",True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000363.pth,543213
364,201,501,100,300,150,0.001,ReLU,,,,,train_0,10.0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9",True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000364.pth,543213
365,201,501,100,300,200,0.001,ReLU,,,,,train_0,10.0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9",True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000365.pth,543213
366,201,501,100,300,250,0.001,ReLU,,,,,train_0,10.0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9",True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000366.pth,543213
367,201,501,100,300,300,0.001,ReLU,,,,,train_0,10.0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9",True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000367.pth,543213
368,201,501,100,300,350,0.001,ReLU,,,,,train_0,10.0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9",True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000368.pth,543213
369,201,501,100,300,400,0.001,ReLU,,,,,train_0,10.0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9",True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000369.pth,543213
370,201,501,100,300,450,0.001,ReLU,,,,,train_0,10.0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9",True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000370.pth,543213
371,201,501,100,300,500,0.001,ReLU,,,,,train_0,10.0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9",True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000371.pth,543213
372,201,501,100,300,50,0.001,ReLU,,,,,train_0,10.0,0,True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000372.pth,79067
373,201,501,100,300,100,0.001,ReLU,,,,,train_0,10.0,0,True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000373.pth,79067
374,201,501,100,300,150,0.001,ReLU,,,,,train_0,10.0,0,True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000374.pth,79067
375,201,501,100,300,200,0.001,ReLU,,,,,train_0,10.0,0,True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000375.pth,79067
376,201,501,100,300,250,0.001,ReLU,,,,,train_0,10.0,0,True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000376.pth,79067
377,201,501,100,300,300,0.001,ReLU,,,,,train_0,10.0,0,True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000377.pth,79067
378,201,501,100,300,350,0.001,ReLU,,,,,train_0,10.0,0,True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000378.pth,79067
379,201,501,100,300,400,0.001,ReLU,,,,,train_0,10.0,0,True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000379.pth,79067
380,201,501,100,300,450,0.001,ReLU,,,,,train_0,10.0,0,True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000380.pth,79067
381,201,501,100,300,500,0.001,ReLU,,,,,train_0,10.0,0,True,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000381.pth,79067
382,1,501,100,300,50,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000382.pth,1548
383,1,501,100,300,100,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000383.pth,1548
384,1,501,100,300,150,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000384.pth,1548
385,1,501,100,300,200,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000385.pth,1548
386,1,501,100,300,250,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000386.pth,1548
387,1,501,100,300,300,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000387.pth,1548
388,1,501,100,300,350,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000388.pth,1548
389,1,501,100,300,400,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000389.pth,1548
390,1,501,100,300,450,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000390.pth,1548
391,1,501,100,300,500,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000391.pth,1548
392,51,501,100,300,50,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000392.pth,1548
393,51,501,100,300,100,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000393.pth,1548
394,51,501,100,300,150,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000394.pth,1548
395,51,501,100,300,200,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000395.pth,1548
396,51,501,100,300,250,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000396.pth,1548
397,51,501,100,300,300,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000397.pth,1548
398,51,501,100,300,350,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000398.pth,1548
399,51,501,100,300,400,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000399.pth,1548
400,51,501,100,300,450,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000400.pth,1548
401,51,501,100,300,500,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000401.pth,1548
402,101,501,100,300,50,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000402.pth,1548
403,101,501,100,300,100,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000403.pth,1548
404,101,501,100,300,150,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000404.pth,1548
405,101,501,100,300,200,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000405.pth,1548
406,101,501,100,300,250,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000406.pth,1548
407,101,501,100,300,300,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000407.pth,1548
408,101,501,100,300,350,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000408.pth,1548
409,101,501,100,300,400,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000409.pth,1548
410,101,501,100,300,450,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000410.pth,1548
411,101,501,100,300,500,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000411.pth,1548
412,151,501,100,300,50,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000412.pth,1548
413,151,501,100,300,100,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000413.pth,1548
414,151,501,100,300,150,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000414.pth,1548
415,151,501,100,300,200,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000415.pth,1548
416,151,501,100,300,250,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000416.pth,1548
417,151,501,100,300,300,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000417.pth,1548
418,151,501,100,300,350,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000418.pth,1548
419,151,501,100,300,400,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000419.pth,1548
420,151,501,100,300,450,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000420.pth,1548
421,151,501,100,300,500,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000421.pth,1548
422,201,501,100,300,50,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000422.pth,1548
423,201,501,100,300,100,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000423.pth,1548
424,201,501,100,300,150,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000424.pth,1548
425,201,501,100,300,200,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000425.pth,1548
426,201,501,100,300,250,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000426.pth,1548
427,201,501,100,300,300,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000427.pth,1548
428,201,501,100,300,350,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000428.pth,1548
429,201,501,100,300,400,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000429.pth,1548
430,201,501,100,300,450,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000430.pth,1548
